Timestamp,Value
12/06/2024 09:00:00,0
13/06/2024 09:00:00,5.6
14/06/2024 09:00:00,6.2
15/06/2024 09:00:00,0.2
16/06/2024 09:00:00,2.6
17/06/2024 09:00:00,0.8
18/06/2024 09:00:00,1.4
19/06/2024 09:00:00,0.2
20/06/2024 09:00:00,0
21/06/2024 09:00:00,0.6
22/06/2024 09:00:00,0
23/06/2024 09:00:00,0
24/06/2024 09:00:00,0
25/06/2024 09:00:00,4.4
26/06/2024 09:00:00,0
27/06/2024 09:00:00,0
28/06/2024 09:00:00,2.6
29/06/2024 09:00:00,0
30/06/2024 09:00:00,0.2
01/07/2024 09:00:00,0.6
02/07/2024 09:00:00,1.6
03/07/2024 09:00:00,0.8
04/07/2024 09:00:00,1.8
05/07/2024 09:00:00,0
06/07/2024 09:00:00,2.8
07/07/2024 09:00:00,0.6
08/07/2024 09:00:00,0
09/07/2024 09:00:00,16.6
10/07/2024 09:00:00,1.6
11/07/2024 09:00:00,0
12/07/2024 09:00:00,0.6
13/07/2024 09:00:00,5
14/07/2024 09:00:00,0
15/07/2024 09:00:00,11.8
16/07/2024 09:00:00,0.2
17/07/2024 09:00:00,0.8
18/07/2024 09:00:00,0
19/07/2024 09:00:00,0
20/07/2024 09:00:00,7.4
21/07/2024 09:00:00,0.8
22/07/2024 09:00:00,1.4
23/07/2024 09:00:00,0
24/07/2024 09:00:00,0.2
25/07/2024 09:00:00,4.6
26/07/2024 09:00:00,0.2
27/07/2024 09:00:00,0
28/07/2024 09:00:00,0
29/07/2024 09:00:00,0
30/07/2024 09:00:00,0
31/07/2024 09:00:00,0.4
01/08/2024 09:00:00,0
02/08/2024 09:00:00,0.2
03/08/2024 09:00:00,0
04/08/2024 09:00:00,5.4
05/08/2024 09:00:00,0.8
06/08/2024 09:00:00,0
07/08/2024 09:00:00,0
08/08/2024 09:00:00,6.4
09/08/2024 09:00:00,2.8
10/08/2024 09:00:00,0
11/08/2024 09:00:00,0.8
12/08/2024 09:00:00,0
13/08/2024 09:00:00,0.4
14/08/2024 09:00:00,3
15/08/2024 09:00:00,2.6
16/08/2024 09:00:00,0
17/08/2024 09:00:00,0.2
18/08/2024 09:00:00,0
19/08/2024 09:00:00,4.2
20/08/2024 09:00:00,0.4
21/08/2024 09:00:00,2.8
22/08/2024 09:00:00,14.6
23/08/2024 09:00:00,2.2
24/08/2024 09:00:00,0
25/08/2024 09:00:00,2.8
26/08/2024 09:00:00,3.6
27/08/2024 09:00:00,0.6
28/08/2024 09:00:00,2
29/08/2024 09:00:00,0.2
30/08/2024 09:00:00,0
31/08/2024 09:00:00,0
01/09/2024 09:00:00,8.6
02/09/2024 09:00:00,2.4
03/09/2024 09:00:00,0
04/09/2024 09:00:00,0.8
05/09/2024 09:00:00,3.2
06/09/2024 09:00:00,1.8
07/09/2024 09:00:00,0.2
08/09/2024 09:00:00,5.2
09/09/2024 09:00:00,3.6
10/09/2024 09:00:00,0
11/09/2024 09:00:00,0
12/09/2024 09:00:00,0
13/09/2024 09:00:00,0.2
14/09/2024 09:00:00,0.4
15/09/2024 09:00:00,0
16/09/2024 09:00:00,0
17/09/2024 09:00:00,0
18/09/2024 09:00:00,0
19/09/2024 09:00:00,0.4
20/09/2024 09:00:00,1.4
21/09/2024 09:00:00,0.6
22/09/2024 09:00:00,0
23/09/2024 09:00:00,1.8
24/09/2024 09:00:00,1.8
25/09/2024 09:00:00,11.8
26/09/2024 09:00:00,0.2
27/09/2024 09:00:00,0
28/09/2024 09:00:00,0
29/09/2024 09:00:00,1
30/09/2024 09:00:00,3.8
01/10/2024 09:00:00,0.2
02/10/2024 09:00:00,0
03/10/2024 09:00:00,0
04/10/2024 09:00:00,0
05/10/2024 09:00:00,0.8
06/10/2024 09:00:00,9
07/10/2024 09:00:00,2.6
08/10/2024 09:00:00,16
09/10/2024 09:00:00,0
10/10/2024 09:00:00,0
11/10/2024 09:00:00,1.6
12/10/2024 09:00:00,3.8
13/10/2024 09:00:00,0
14/10/2024 09:00:00,0
15/10/2024 09:00:00,2
16/10/2024 09:00:00,11.4
17/10/2024 09:00:00,0.2
18/10/2024 09:00:00,1.4
19/10/2024 09:00:00,3.4
20/10/2024 09:00:00,5.4
21/10/2024 09:00:00,1.6
22/10/2024 09:00:00,0.2
23/10/2024 09:00:00,0
24/10/2024 09:00:00,0
25/10/2024 09:00:00,0
26/10/2024 09:00:00,2.4
27/10/2024 09:00:00,2.4
28/10/2024 09:00:00,0
29/10/2024 09:00:00,0
30/10/2024 09:00:00,0
31/10/2024 09:00:00,0
01/11/2024 09:00:00,2.8
02/11/2024 09:00:00,0.4
03/11/2024 09:00:00,0.2
04/11/2024 09:00:00,0
05/11/2024 09:00:00,0
06/11/2024 09:00:00,0
07/11/2024 09:00:00,0
08/11/2024 09:00:00,0
09/11/2024 09:00:00,0.2
10/11/2024 09:00:00,0
11/11/2024 09:00:00,0
12/11/2024 09:00:00,0
13/11/2024 09:00:00,0.2
14/11/2024 09:00:00,0
15/11/2024 09:00:00,0
16/11/2024 09:00:00,0
17/11/2024 09:00:00,0
18/11/2024 09:00:00,0
19/11/2024 09:00:00,0
20/11/2024 09:00:00,0
21/11/2024 09:00:00,0
22/11/2024 09:00:00,1.2
23/11/2024 09:00:00,18.6
24/11/2024 09:00:00,0.4
25/11/2024 09:00:00,0.4
26/11/2024 09:00:00,3.6
27/11/2024 09:00:00,0.2
28/11/2024 09:00:00,1.2
29/11/2024 09:00:00,0
30/11/2024 09:00:00,0.6
01/12/2024 09:00:00,3.4
02/12/2024 09:00:00,0.2
03/12/2024 09:00:00,3.4
04/12/2024 09:00:00,5.2
05/12/2024 09:00:00,0.2
06/12/2024 09:00:00,20.2
07/12/2024 09:00:00,3.4
08/12/2024 09:00:00,0
09/12/2024 09:00:00,0
10/12/2024 09:00:00,0
11/12/2024 09:00:00,0
12/12/2024 09:00:00,0.2
13/12/2024 09:00:00,0
14/12/2024 09:00:00,0.2
15/12/2024 09:00:00,0.8
16/12/2024 09:00:00,0.2
17/12/2024 09:00:00,2
18/12/2024 09:00:00,0
19/12/2024 09:00:00,0
20/12/2024 09:00:00,1.4
21/12/2024 09:00:00,3.2
22/12/2024 09:00:00,0
23/12/2024 09:00:00,0.2
24/12/2024 09:00:00,0
25/12/2024 09:00:00,0
26/12/2024 09:00:00,0
27/12/2024 09:00:00,0
28/12/2024 09:00:00,0.4
29/12/2024 09:00:00,0
30/12/2024 09:00:00,16.8
31/12/2024 09:00:00,10
01/01/2025 09:00:00,14.8
02/01/2025 09:00:00,0
03/01/2025 09:00:00,0.4
04/01/2025 09:00:00,0
05/01/2025 09:00:00,18.6
06/01/2025 09:00:00,0
07/01/2025 09:00:00,0
08/01/2025 09:00:00,0
09/01/2025 09:00:00,0
10/01/2025 09:00:00,0
11/01/2025 09:00:00,0.2
12/01/2025 09:00:00,0
13/01/2025 09:00:00,0.4
14/01/2025 09:00:00,0.2
15/01/2025 09:00:00,0
16/01/2025 09:00:00,0
17/01/2025 09:00:00,0
18/01/2025 09:00:00,0
19/01/2025 09:00:00,0
20/01/2025 09:00:00,0
21/01/2025 09:00:00,0
22/01/2025 09:00:00,0.2
23/01/2025 09:00:00,3
24/01/2025 09:00:00,10.4
25/01/2025 09:00:00,4.4
26/01/2025 09:00:00,4
27/01/2025 09:00:00,5.6
28/01/2025 09:00:00,0
29/01/2025 09:00:00,0
30/01/2025 09:00:00,0
31/01/2025 09:00:00,0
01/02/2025 09:00:00,4.2
02/02/2025 09:00:00,0
03/02/2025 09:00:00,1.8
04/02/2025 09:00:00,4.4
05/02/2025 09:00:00,0.2
06/02/2025 09:00:00,0
07/02/2025 09:00:00,0.8
08/02/2025 09:00:00,1.2
09/02/2025 09:00:00,1.4
10/02/2025 09:00:00,4.4
11/02/2025 09:00:00,0.4
12/02/2025 09:00:00,0
13/02/2025 09:00:00,0.2
14/02/2025 09:00:00,0.2
15/02/2025 09:00:00,0.6
16/02/2025 09:00:00,0
17/02/2025 09:00:00,0.2
18/02/2025 09:00:00,0.2
19/02/2025 09:00:00,4
20/02/2025 09:00:00,3.6
21/02/2025 09:00:00,1.4
22/02/2025 09:00:00,0.6
23/02/2025 09:00:00,1
24/02/2025 09:00:00,3.2
25/02/2025 09:00:00,0.4
26/02/2025 09:00:00,0.8
27/02/2025 09:00:00,0
28/02/2025 09:00:00,0
01/03/2025 09:00:00,0
02/03/2025 09:00:00,0
03/03/2025 09:00:00,0
04/03/2025 09:00:00,0.2
05/03/2025 09:00:00,0.2
06/03/2025 09:00:00,0
07/03/2025 09:00:00,0
08/03/2025 09:00:00,0.2
09/03/2025 09:00:00,0
10/03/2025 09:00:00,0
11/03/2025 09:00:00,0
12/03/2025 09:00:00,0.2
13/03/2025 09:00:00,0.6
14/03/2025 09:00:00,0
15/03/2025 09:00:00,0
16/03/2025 09:00:00,0.6
17/03/2025 09:00:00,0.2
18/03/2025 09:00:00,0
19/03/2025 09:00:00,0
20/03/2025 09:00:00,0
21/03/2025 09:00:00,0.8
